Recency,Frequency,Monetary,Returns,CustomerID,Country
45,0,43.74,0,17684,United Kingdom
45,0,58.4,0,17878,United Kingdom
45,0,12.52,0,14752,United Kingdom
45,0,39.69,0,16847,United Kingdom
37,2.666666667,496.33,0,14971,United Kingdom
45,0,360.48,0,17545,United Kingdom
45,0,41.14,0,16026,United Kingdom
6,9,90.67,0,16513,United Kingdom
45,0,68.48,0,12430,Norway
45,0,79.96,0,14357,United Kingdom
25,9.5,71.05,0,16855,United Kingdom
45,0,30.3,0,16680,United Kingdom
37,2.333333333,130.77,0,18035,United Kingdom
44,0,23.83,1,16648,United Kingdom
19,8.333333333,82.74,1,16164,United Kingdom
44,0,17.28,0,14218,United Kingdom
44,0,34.23,0,15096,United Kingdom
6,19,60.35,1,18030,United Kingdom
24,10,23.36,0,14416,United Kingdom
44,0,98.03,0,17839,United Kingdom
42,0,95.25,0,16601,United Kingdom
4,7,65.26,0,12912,United Kingdom
42,0,88.64,0,13278,United Kingdom
42,0,20.34,0,14582,United Kingdom
42,0,78.46,0,15748,United Kingdom
18,7.666666667,62.4,0,16079,United Kingdom
4,12.33333333,536.35,0,17590,United Kingdom
14,14,195.26,0,15054,United Kingdom
42,0,63,0,14158,United Kingdom
42,0,26.64,0,15385,United Kingdom
21,10,6.55,0,16506,United Kingdom
7,17,171.89,0,13822,United Kingdom
42,0,104.82,0,18067,United Kingdom
42,0,43.12,0,16190,United Kingdom
11,15.5,613.38,0,15444,United Kingdom
42,0,308.76,0,13607,United Kingdom
41,0,43.39,0,12581,Germany
41,0,30.57,0,15360,United Kingdom
41,0,31.74,0,13103,United Kingdom
41,0,20.22,0,15667,United Kingdom
37,2,36.35,0,13651,United Kingdom
40,0,182.31,0,12552,Italy
41,0,124.25,0,16127,United Kingdom
41,0,95.8,0,12588,Finland
19,10.5,194.96,0,15977,United Kingdom
40,0,16.72,0,13697,United Kingdom
40,0,20.94,0,14345,United Kingdom
4,17.5,88.45,0,17503,United Kingdom
40,0,48.99,0,16830,United Kingdom
9,15.5,99.36,0,17495,United Kingdom
40,0,87.8,0,12491,France
40,0,126.1,0,14485,United Kingdom
9,15.5,61.19,0,13868,United Kingdom
40,0,7.86,0,15423,United Kingdom
3,18,110.05,0,17668,United Kingdom
40,0,318.19,1,16971,United Kingdom
19,10,54.93,0,16352,United Kingdom
39,0,51.91,0,16884,United Kingdom
39,0,113.64,1,15830,United Kingdom
5,8.25,278.26,0,14216,United Kingdom
39,0,133.54,1,15275,United Kingdom
5,5.333333333,219.79,2,16790,United Kingdom
39,0,161.15,0,15576,United Kingdom
39,0,40.18,0,18105,United Kingdom
39,0,100.97,1,18164,United Kingdom
39,0,72.81,0,14974,United Kingdom
39,0,8.48,0,17947,United Kingdom
3,11.66666667,57.14,0,13318,United Kingdom
39,0,142.84,0,18104,United Kingdom
39,0,114.88,1,13271,United Kingdom
14,12,207.31,0,17595,United Kingdom
39,0,35.53,0,14528,United Kingdom
20,9.5,121.31,0,17432,United Kingdom
38,0,30.4,0,16337,United Kingdom
38,0,35.8,0,14098,United Kingdom
38,0,113.99,0,15551,United Kingdom
13,12.5,346.13,0,16347,United Kingdom
38,0,79.83,0,13721,United Kingdom
3,17.5,90.2,0,16322,United Kingdom
38,0,103.49,0,17403,United Kingdom
38,0,100.69,0,16914,United Kingdom
38,0,72.83,1,16602,United Kingdom
38,0,78.02,1,12544,Spain
13,12,84.22,1,13914,United Kingdom
12,12.5,270.45,0,13467,United Kingdom
9,14,122.5,0,17221,United Kingdom
38,0,16.87,0,17078,United Kingdom
25,4,185.25,1,13447,United Kingdom
37,0,63.37,0,15010,United Kingdom
37,0,335.06,0,18022,United Kingdom
37,0,47,0,16318,United Kingdom
37,0,47.09,0,17274,United Kingdom
37,0,35.4,1,15597,United Kingdom
37,0,61.87,0,17233,United Kingdom
37,0,72.83,0,16887,United Kingdom
37,0,7.09,0,13938,United Kingdom
37,0,468.55,0,17084,United Kingdom
28,3.5,43.45,0,14882,United Kingdom
35,0,65.25,0,15017,United Kingdom
11,12,83.69,0,12882,United Kingdom
21,6.5,188.58,0,17387,United Kingdom
30,2,58.82,0,13727,United Kingdom
35,0,146.73,0,13532,United Kingdom
35,0,165.82,0,16445,United Kingdom
3,10.33333333,156.26,0,15156,United Kingdom
35,0,257.8,0,16372,United Kingdom
35,0,68.03,0,17608,United Kingdom
35,0,99.84,0,12638,Sweden
35,0,50.37,0,14174,United Kingdom
35,0,12.2,0,14039,United Kingdom
10,12,120.57,0,13040,United Kingdom
4,15.5,144.78,0,15883,United Kingdom
21,6.5,196.29,0,14664,United Kingdom
35,0,21.98,0,15526,United Kingdom
35,0,5.9,0,17831,United Kingdom
35,0,193.46,0,15025,United Kingdom
35,0,438.67,0,12357,Switzerland
34,0,59.7,0,17761,United Kingdom
34,0,136.94,0,15870,United Kingdom
34,0,3.8,0,14080,United Kingdom
34,0,94.74,0,17623,United Kingdom
20,6.5,214.62,0,13673,United Kingdom
34,0,27.84,1,14073,United Kingdom
24,4.5,69.45,0,16070,United Kingdom
26,3.5,152.32,1,13066,United Kingdom
34,0,24.83,0,14929,United Kingdom
34,0,9.33,0,13710,United Kingdom
33,0,94.67,0,16732,United Kingdom
5,13.5,120.38,1,14140,United Kingdom
33,0,47.13,0,17219,United Kingdom
33,0,5.4,0,16505,United Kingdom
33,0,117.09,0,15957,United Kingdom
26,3.5,51.24,0,18123,United Kingdom
33,0,5.37,0,15043,United Kingdom
33,0,51.42,1,17313,United Kingdom
33,0,128.32,0,18216,United Kingdom
33,0,6.71,0,17022,United Kingdom
33,0,102.65,0,15153,United Kingdom
9,7.666666667,123.5,1,16759,United Kingdom
32,0,35,0,16751,United Kingdom
32,0,75.17,0,12893,United Kingdom
12,6.666666667,16.75,0,14836,United Kingdom
32,0,26.85,0,17011,United Kingdom
32,0,59.17,0,12532,France
32,0,97.7,0,17038,United Kingdom
32,0,71.79,0,14968,United Kingdom
20,6,81.1,2,12504,Germany
32,0,12.7,0,16516,United Kingdom
32,0,16.35,0,13522,United Kingdom
32,0,12.56,0,15986,United Kingdom
32,0,5.85,0,13992,United Kingdom
7,12,11.14,0,14354,United Kingdom
31,0,5.95,0,16986,United Kingdom
32,0,2.08,0,16953,United Kingdom
32,0,40.39,1,18274,United Kingdom
32,0,65.18,0,15450,United Kingdom
10,11,692.66,0,15531,United Kingdom
19,4,271.5,0,17500,United Kingdom
31,0,159.76,0,17197,United Kingdom
31,0,55.34,0,16025,United Kingdom
31,0,26.54,0,12659,France
24,2,266.42,0,17461,United Kingdom
31,0,27.7,0,17791,United Kingdom
31,0,12.99,0,15463,United Kingdom
31,0,68.2,0,17977,United Kingdom
31,0,79.93,0,12617,France
31,0,22.23,0,14863,United Kingdom
31,0,140.67,0,16903,United Kingdom
28,1,118.71,0,12508,France
11,4.5,78.67,0,17502,United Kingdom
31,0,76.51,0,12538,Spain
31,0,101.25,0,17901,United Kingdom
30,0,12.34,0,14789,United Kingdom
30,0,25.95,0,18209,United Kingdom
2,13.5,145.49,1,12985,United Kingdom
30,0,71.19,0,15557,United Kingdom
30,0,32.41,0,16433,United Kingdom
30,0,22.85,0,15692,United Kingdom
30,0,171.47,0,17052,United Kingdom
4,12.5,183.15,0,16368,United Kingdom
30,0,93.78,0,18014,United Kingdom
30,0,52.14,0,13732,United Kingdom
30,0,20.86,1,13091,United Kingdom
28,0,15.8,0,14661,United Kingdom
28,0,49.48,0,13170,United Kingdom
11,8,64.49,0,15654,United Kingdom
28,0,34.46,0,13146,United Kingdom
9,9.5,77.66,0,14788,United Kingdom
28,0,57.02,0,13603,United Kingdom
28,0,211,0,14382,United Kingdom
28,0,62.01,0,16720,United Kingdom
4,11.5,51.02,0,14904,United Kingdom
27,0,11.63,0,14494,United Kingdom
27,0,55.46,1,14902,United Kingdom
27,0,106.59,0,16936,United Kingdom
27,0,11.44,0,12938,United Kingdom
27,0,16.69,0,15168,United Kingdom
27,0,10.74,0,17538,United Kingdom
27,0,157.24,0,18082,United Kingdom
27,0,89.85,0,18117,United Kingdom
27,0,8.57,0,15458,United Kingdom
10,8.5,403.4,0,17566,United Kingdom
27,0,80.88,0,16207,United Kingdom
9,8.5,188.79,0,12762,Portugal
27,0,218.56,0,17793,United Kingdom
27,0,129.15,0,14953,United Kingdom
27,0,106.11,0,16504,United Kingdom
27,0,139.25,0,12374,Austria
14,4,447.39,0,15009,United Kingdom
26,0,34.48,0,16423,United Kingdom
26,0,10.49,0,15419,United Kingdom
26,0,44.22,0,17510,United Kingdom
26,0,39.85,0,15758,United Kingdom
26,0,110,0,15524,United Kingdom
26,0,228.6,0,14725,United Kingdom
26,0,26,0,14666,United Kingdom
26,0,32.87,0,14714,United Kingdom
26,0,39.05,0,17153,United Kingdom
4,7,31.95,0,12950,United Kingdom
26,0,315.66,0,15720,United Kingdom
26,0,159.02,0,18181,United Kingdom
26,0,55.49,0,15556,United Kingdom
26,0,155.47,0,17357,United Kingdom
26,0,148.66,0,12890,United Kingdom
26,0,36.57,0,13449,United Kingdom
25,0,149.95,0,15269,United Kingdom
11,4.666666667,22.63,0,14385,United Kingdom
25,0,103.61,0,15900,United Kingdom
25,0,30.8,0,17680,United Kingdom
25,0,71.87,0,13926,United Kingdom
25,0,117.2,0,16204,United Kingdom
25,0,1.78,0,17896,United Kingdom
4,6.666666667,103.61,0,17835,United Kingdom
25,0,29.09,0,15432,United Kingdom
25,0,71.04,0,18006,United Kingdom
24,0,1.25,0,15657,United Kingdom
13,5.5,61.29,0,17237,United Kingdom
24,0,12.1,0,13160,United Kingdom
24,0,121.87,0,12847,United Kingdom
24,0,282.88,0,17397,United Kingdom
24,0,102.8,0,17985,United Kingdom
24,0,95.47,0,14362,United Kingdom
24,0,28.57,0,13828,United Kingdom
24,0,108.32,0,15435,United Kingdom
24,0,31.95,0,12445,Spain
23,0,28.95,0,12603,Germany
23,0,9.03,0,14641,United Kingdom
23,0,73.02,0,12618,Italy
6,4,33.06,2,15621,United Kingdom
23,0,245.99,0,12391,Cyprus
23,0,149.46,0,18034,United Kingdom
23,0,84.25,0,17286,United Kingdom
23,0,137.48,1,17904,United Kingdom
23,0,126.12,0,17301,United Kingdom
23,0,14.24,0,15368,United Kingdom
23,0,45.61,1,14793,United Kingdom
23,0,15.17,0,17650,United Kingdom
21,0,65.3,0,12702,Germany
21,0,23.34,0,14881,United Kingdom
21,0,13.45,0,16784,United Kingdom
21,0,161.4,0,14052,United Kingdom
21,0,127.74,1,18110,United Kingdom
21,0,96.34,0,17561,United Kingdom
21,0,93.2,0,15988,United Kingdom
13,1.75,103.23,0,17523,United Kingdom
21,0,98.67,1,14950,United Kingdom
21,0,24.19,0,16666,United Kingdom
21,0,9.93,1,14860,United Kingdom
21,0,47.81,1,17636,United Kingdom
21,0,6.85,1,13832,United Kingdom
21,0,68.93,0,13142,United Kingdom
21,0,50.92,0,16366,United Kingdom
20,0,4.15,0,14300,United Kingdom
20,0,605.1,0,12349,Italy
20,0,148.12,0,12658,Germany
20,0,107.73,0,12795,Portugal
20,0,22.65,0,15567,United Kingdom
20,0,153.54,0,15645,United Kingdom
20,0,111.03,0,16406,United Kingdom
20,0,13.2,0,15857,United Kingdom
20,0,15.4,0,12984,United Kingdom
20,0,101.06,0,17253,United Kingdom
20,0,16.45,0,13739,United Kingdom
19,0,239.97,2,18139,United Kingdom
6,7,96.77,0,15274,United Kingdom
20,0,28.05,1,17010,United Kingdom
20,0,78.34,0,15115,United Kingdom
20,0,126.32,0,17100,United Kingdom
20,0,111.26,0,15699,United Kingdom
20,0,8.75,0,13403,United Kingdom
19,0,67.67,1,16956,United Kingdom
19,0,45.9,0,17600,United Kingdom
3,8,241.46,1,15877,United Kingdom
19,0,6.71,0,14424,United Kingdom
19,0,69.26,0,13322,United Kingdom
19,0,112.48,0,17297,United Kingdom
19,0,24.2,0,13986,United Kingdom
19,0,107.55,0,12920,United Kingdom
19,0,12.83,0,18249,United Kingdom
19,0,55.9,0,15634,United Kingdom
10,4,318.84,1,16376,United Kingdom
6,6,66.32,0,16811,United Kingdom
18,0,98.67,1,12452,Switzerland
18,0,26.91,0,14581,United Kingdom
18,0,227.47,0,14675,United Kingdom
5,6,262.44,0,17290,United Kingdom
18,0,128.55,0,16343,United Kingdom
17,0,23.94,0,13638,United Kingdom
17,0,24.51,0,16482,United Kingdom
11,3,165.29,0,12784,Portugal
17,0,131.39,0,17458,United Kingdom
12,2,2.83,0,14785,United Kingdom
6,5,168.62,0,17254,United Kingdom
17,0,58.75,0,17767,United Kingdom
17,0,84.84,0,15725,United Kingdom
17,0,180.51,0,17247,United Kingdom
17,0,0.83,0,18184,United Kingdom
17,0,11.18,0,15428,United Kingdom
17,0,206.66,1,17727,United Kingdom
17,0,132.22,0,14756,United Kingdom
16,0,5.9,0,16856,United Kingdom
16,0,45.13,0,14703,United Kingdom
16,0,90.24,0,17385,United Kingdom
16,0,64.76,0,12531,Germany
16,0,265.34,0,15872,United Kingdom
16,0,74.13,0,14966,United Kingdom
4,5.5,95.63,0,17232,United Kingdom
12,2,5.85,0,17468,United Kingdom
16,0,63.74,0,13332,United Kingdom
16,0,14.05,0,14946,United Kingdom
16,0,0,0,13256,United Kingdom
7,3.5,378.97,0,13596,United Kingdom
14,0,71.35,0,16024,United Kingdom
14,0,269.87,0,14954,United Kingdom
14,0,141.76,0,17885,United Kingdom
14,0,156.42,0,14093,United Kingdom
11,1,228.82,0,14893,United Kingdom
13,0,187.2,0,15721,United Kingdom
13,0,56.83,0,17852,United Kingdom
13,0,49.21,0,13844,United Kingdom
13,0,82.73,2,12479,Germany
13,0,50.25,0,12660,France
13,0,25.7,0,15540,United Kingdom
13,0,113.86,0,17379,United Kingdom
13,0,605.71,0,16800,United Kingdom
13,0,43.91,0,17806,United Kingdom
13,0,31.56,0,17359,United Kingdom
13,0,19.15,0,13188,United Kingdom
13,0,39.02,0,14480,United Kingdom
13,0,64.42,0,13349,United Kingdom
13,0,13.25,0,15619,United Kingdom
13,0,50.71,0,15148,United Kingdom
12,0,10.04,0,14601,United Kingdom
12,0,48.11,0,15783,United Kingdom
12,0,176.01,0,17772,United Kingdom
9,0.666666667,60.61,1,14126,United Kingdom
12,0,111.2,0,16479,United Kingdom
12,0,145.96,0,13428,United Kingdom
12,0,119.85,0,15790,United Kingdom
3,2.333333333,790.98,0,13521,United Kingdom
12,0,71.9,0,14349,United Kingdom
11,0,5.39,0,18058,United Kingdom
11,0,113,0,12953,United Kingdom
11,0,34.23,0,12966,United Kingdom
10,0,209.13,0,15060,United Kingdom
11,0,85.06,0,17911,United Kingdom
10,0,50.89,0,14804,United Kingdom
10,0,88.6,0,15904,United Kingdom
10,0,14.45,0,16789,United Kingdom
9,0,13.75,1,12558,USA
9,0,3.05,0,17942,United Kingdom
9,0,46.24,0,12587,Finland
9,0,98.52,0,13560,United Kingdom
9,0,55.09,0,15539,United Kingdom
9,0,4.25,0,13017,United Kingdom
9,0,2.08,0,18174,United Kingdom
7,0,19.17,0,13153,United Kingdom
7,0,13.34,0,15773,United Kingdom
7,0,183.57,0,17936,United Kingdom
7,0,93.76,0,16535,United Kingdom
7,0,41.84,0,16988,United Kingdom
6,0,56.65,0,15097,United Kingdom
6,0,58.69,0,18015,United Kingdom
6,0,11.35,0,16597,United Kingdom
6,0,34.73,0,13790,United Kingdom
6,0,16.02,0,14219,United Kingdom
6,0,35.2,0,12367,Denmark
6,0,94.68,0,17383,United Kingdom
5,0,163.36,0,12478,Greece
5,0,18.33,0,15992,United Kingdom
5,0,19.33,0,15318,United Kingdom
5,0,157.2,0,17914,United Kingdom
5,0,54.8,0,16528,United Kingdom
5,0,40.08,0,12442,Spain
5,0,12.96,0,16569,United Kingdom
5,0,38.69,0,12650,France
5,0,58.83,0,14578,United Kingdom
4,0,30.11,0,16000,United Kingdom
4,0,2.75,0,15195,United Kingdom
4,0,98.03,1,14087,United Kingdom
4,0,105.82,0,14204,United Kingdom
4,0,153.94,0,15471,United Kingdom
3,0,69.96,0,13436,United Kingdom
3,0,31.04,0,15520,United Kingdom
3,0,7.5,0,13298,United Kingdom
3,0,47.04,0,14569,United Kingdom
2,0,95.13,0,12713,Germany
